Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Absolute acceleration (m/s^2)
2.902622875,-8.262817383,7.307953033,3.991898804,11.73096691
2.912655875,-8.052953796,7.18550766,4.171824646,11.5708991
2.922687875,-7.370223541,7.13161972,4.130959625,11.05644709
2.932720875,-6.323899384,7.000043335,3.95253067,10.22813809
2.942753875,-5.112169189,6.940018158,3.768712921,9.407514174
2.952786875,-4.103117523,6.93043808,3.78517868,8.899107991
2.962819875,-3.653452606,7.133415985,4.025728455,8.968825405
2.972852875,-3.51843338,7.731123047,4.368216248,9.551489423
2.982884875,-3.164419556,8.42343338,4.695884857,10.14983328
2.992917875,-2.398612061,8.985514526,5.05947876,10.58731016
3.002950875,-1.384321289,9.402696991,5.685776367,11.07497671
3.012983875,-0.413739624,9.570198669,6.262527008,11.44461129
3.023016875,-0.143252106,9.718390503,7.034172363,11.99780046
3.033049875,-0.142952728,9.938432922,7.877518616,12.68259374
3.043081875,-0.042810974,9.62273941,8.151598663,12.61140386
3.053114875,-0.360151062,8.766968994,8.574768677,12.2685008
3.063147875,-1.43222168,7.678432617,8.754694519,11.73261533
3.073180875,-3.14046936,7.307653656,8.222551117,11.44004793
3.083213875,-4.718188477,7.444768524,7.419321442,11.52094664
3.093246875,-5.418582001,7.995323639,5.603896637,11.16646267
3.103278875,-6.196364594,9.367071075,4.321663055,12.0338575
3.113311875,-5.9627005,9.477541351,4.132306824,11.93539053
3.123344875,-4.713548126,8.392298126,4.818030853,10.7639038
3.133377875,-3.456162872,7.179071045,6.207441559,10.10031948
3.143410875,-2.247426453,6.361471252,6.881789246,9.637337048
3.153443875,-1.766626282,6.168372803,6.656956787,9.245802568
3.163475875,-2.074835358,6.413413239,5.996979218,9.022226492
3.173508875,-2.505340118,6.466103668,5.210963745,8.674178284
3.183541875,-2.813549194,6.226601715,4.599185944,8.236451865
3.193574875,-2.849923553,5.919141083,4.035757599,7.710099533
3.203607875,-2.903063049,5.915099487,3.304977264,7.371502678
3.213640875,-3.31485672,6.355334015,2.49576004,7.589951495
3.223672875,-3.948788452,6.754553833,1.810485077,8.030864458
3.233705875,-4.424349518,6.789281616,1.357227631,8.216524835
3.243738875,-4.816533966,6.655759277,1.388063507,8.332157662
3.253771875,-5.14959137,6.509812775,2.085313568,8.558299265
3.263804875,-5.180726624,6.380781097,3.206332397,8.822406883
3.273837875,-5.307363281,6.73614212,3.901935883,9.421720612
3.283869875,-5.895490265,7.56571701,4.606969757,10.64053804
3.293902875,-6.373596039,8.05130722,5.55090683,11.67299623
3.303935875,-6.486760712,8.114326172,6.466702423,12.2367722
3.313968875,-6.140830078,7.959098969,7.065756683,12.28747199
3.324001875,-5.336103516,7.810009003,7.198829956,11.88668979
3.334034875,-4.43467804,7.862250366,6.624174957,11.19647462
3.344066875,-3.250340881,7.943231964,5.682782593,10.29337981
3.354099875,-1.848056946,7.784262543,4.827161865,9.344064934
3.364132875,-0.626147919,7.411537628,4.226011963,8.554655361
3.374165875,0.187110901,6.932084656,4.462520142,8.246386735
3.384198875,0.353115692,6.698420563,5.227279816,8.50399806
3.394231875,0.054187317,6.655310211,5.829477539,8.847536304
3.404263875,-0.284258881,6.421496429,6.355783081,9.03949103
3.414296875,-0.724942474,6.205196228,6.845265198,9.267559412
3.424329875,-1.442400513,6.351891174,7.141499176,9.665818704
3.434362875,-2.282154236,6.855294342,7.212601318,10.20906001
3.444395875,-2.828069,7.300019531,7.022945709,10.51713012
3.454428875,-3.017574921,7.492219849,6.877897339,10.60870343
3.464460875,-2.946921844,7.271279297,6.998845825,10.5137859
3.474493875,-2.895877991,7.171736298,6.990762634,10.42548191
3.484526875,-2.967878265,7.58218277,6.878047028,10.65858001
3.494559875,-2.70053421,7.597001953,6.803502045,10.54964283
3.504592875,-2.271676025,7.373516693,7.201674042,10.55430573
3.514625875,-2.016307068,7.147337036,7.561974792,10.59874444
3.524657875,-2.084864502,7.174430695,7.790848846,10.79427818
3.534690875,-2.176923065,7.226222992,7.891739044,10.91956217
3.544723875,-2.082319794,7.177125092,7.807314606,10.80746694
3.554756875,-1.843715973,7.066954193,7.71435791,10.62320329
3.564789875,-1.743723907,6.879394226,7.737559662,10.49935558
3.574822875,-1.74342453,6.668482819,7.738008728,10.36267201
3.584855875,-1.784139862,6.682852936,7.446714478,10.16352473
3.594887875,-1.785337372,6.769522705,7.159910889,10.0138999
3.604920875,-1.887724457,6.888525238,6.911427612,9.938969525
3.614954,-1.932032318,6.960076447,6.671476593,9.832802904
3.624987,-1.962119751,6.974147186,6.502927094,9.735332746
3.63502,-2.046394501,6.957980804,6.494544525,9.735519294
3.645053,-2.002685394,6.793023834,6.55831192,9.652324945
3.655085,-1.963766327,6.567293243,6.625971222,9.533583448
3.665118,-2.017654266,6.483766937,6.649921417,9.504294676
3.675151,-2.126178589,6.536008301,6.658453674,9.569485108
3.685184,-2.35654953,6.706653442,6.571783905,9.68095397
3.695217,-2.470462646,6.846462708,6.387367401,9.683785397
3.70525,-2.410587158,6.812333679,6.320456543,9.600364135
3.715282,-1.9880159,6.741381226,6.281836853,9.426553044
3.725315,-1.415905609,6.645281067,6.352938995,9.301848366
3.735348,-0.975970459,6.609505463,6.474186859,9.303395954
3.745381,-0.688268738,6.659651184,6.530769196,9.352839891
3.755414,-0.614472199,6.69752243,6.668183441,9.470958409
3.765447,-0.617016907,6.733447723,6.856940918,9.630039816
3.775479,-0.716260529,6.758146362,7.038812714,9.784194183
3.785512,-0.901275787,6.784790955,7.222480774,9.9503726
3.795545,-1.174906769,6.882837067,7.352410583,10.13961505
3.805578,-1.468596039,6.961573334,7.376660156,10.24867761
3.815611,-1.797013092,7.06141571,7.451205139,10.42177077
3.825644,-2.031126251,7.146139526,7.42770401,10.50540674
3.835676,-2.076182556,7.158863068,7.239245911,10.39069467
3.845709,-2.120041351,7.1000354,7.142696686,10.29189943
3.855742,-2.030527496,7.022496643,7.073690186,10.17229541
3.865775,-1.692829742,6.962621155,6.909481659,9.954129931
3.875808,-1.392703857,6.963519287,6.665039978,9.739249602
3.885841,-1.229992218,7.017856293,6.466552734,9.621823739
3.895874,-1.178050232,7.038962402,6.352789307,9.554722708
3.905906,-1.288969574,7.064110107,6.360124054,9.592407005
3.915939,-1.36905304,7.040159912,6.398594055,9.611460019
3.925972,-1.387614441,6.968159637,6.490802307,9.623473238
3.936005,-1.246607666,6.815327454,6.669830017,9.617138422
3.946038,-1.101409607,6.79931076,6.716383209,9.620474695
3.956071,-1.13853241,6.895560608,6.853348389,9.788431758
3.966103,-1.24151825,7.050338745,7.001091156,10.01318737
3.976136,-1.257085876,7.106022949,7.080725555,10.11001985
3.986169,-1.190923462,7.022346954,7.152276764,10.0938951
3.996202,-1.145717468,6.958429871,7.088509369,9.99896894
4.006235,-1.194815369,6.968758392,6.945406952,9.911097569
4.016268,-1.213526459,6.968309326,6.912176056,9.889800764
4.0263,-1.217568054,6.955585785,6.962172089,9.916374628
4.036333,-1.269809418,6.952442322,7.060218201,9.989772332
4.046366,-1.31396759,6.98073349,7.105274506,10.04699342
4.056399,-1.350192261,7.011569366,7.059020691,10.04066219
4.066432,-1.451830902,6.990014191,7.062912598,10.04255175
4.076465,-1.628613281,6.935677185,7.065606995,10.03388267
4.086497,-1.771715698,6.870412903,7.040608978,9.995585263
4.09653,-1.716181183,6.795269165,7.002138977,9.907114168
4.106563,-1.537303162,6.777755585,6.884034576,9.78218809
4.116596,-1.38192627,6.831942902,6.784641266,9.727102402
4.126629,-1.188378754,6.770271149,6.797963562,9.667529368
4.136662,-1.075513458,6.747219086,6.865473175,9.685887492
4.146695,-1.127754822,6.88478302,6.841672668,9.771415101
4.156727,-1.348096619,7.038513336,6.809339905,9.885602886
4.16676,-1.576521606,7.047344971,6.863976288,9.96316526
4.176793,-1.724863129,6.9912117,6.914122009,9.982849143
4.186826,-1.800156555,6.987020416,6.895111542,9.980059173
4.196859,-1.850152588,6.969506836,6.879693604,9.96630695
4.206892,-1.808539124,6.868466949,6.82745224,9.851941742
4.216924,-1.702858887,6.792724457,6.779551849,9.746956305
4.226957,-1.585951996,6.782545624,6.714437256,9.674804212
4.23699,-1.511856079,6.79003006,6.717730408,9.670476661
4.247023,-1.544937286,6.798861694,6.812483368,9.747885986
4.257056,-1.624272308,6.828500061,6.862030334,9.816014157
4.267089,-1.730700989,6.872209167,6.847660217,9.854594624
4.277121,-1.866468658,6.912176056,6.760391693,9.84706956
4.287154,-1.885479126,6.926695862,6.671925659,9.800445862
4.297187,-1.731599121,6.843468933,6.66249527,9.706716529
4.30722,-1.535057831,6.722670135,6.679859161,9.600584082
4.317253,-1.452878723,6.719376984,6.639293518,9.557253897
4.327286,-1.360520782,6.760691071,6.642287292,9.574859844
4.337318,-1.208586731,6.785988464,6.685697021,9.602544766
4.347351,-1.02731369,6.764133911,6.706803131,9.580714442
4.357384,-0.909508667,6.728957062,6.840475159,9.638369652
4.367417,-0.913699951,6.753506012,6.973847809,9.750858645
4.37745,-0.896485748,6.775659943,6.987319794,9.774246378
4.387483,-0.879570923,6.743925934,6.991062012,9.753416328
4.397516,-0.891995087,6.704857178,7.007527771,9.739415304
4.407548,-0.893342285,6.706204376,7.001689911,9.73626721
4.417581,-0.955463104,6.799610138,6.939569092,9.7624396
4.427614,-1.021625519,6.860683136,6.950945435,9.819792983
4.437647,-1.021026764,6.865173798,6.986870728,9.848323182
4.44768,-0.999770966,6.86487442,7.012168121,9.863901082
4.457713,-1.016087036,6.869215393,7.093299408,9.926401638
4.467745,-1.052461395,6.856641541,7.14688797,9.959880313
4.477778,-1.087937622,6.81697403,7.113507385,9.912453304
4.487811,-1.209634552,6.759942627,7.130122833,9.899428857
4.497844,-1.348395996,6.714886322,7.155719604,9.905159925
4.507877,-1.400337982,6.703060913,7.119944,9.878541119
4.51791,-1.323547668,6.660399628,7.007527771,9.757978638
4.527942,-1.17595459,6.57702301,6.876101074,9.587537059
4.537975,-1.056053925,6.527176666,6.825506287,9.502990119
4.548008,-0.944086762,6.503825226,6.750961304,9.421598639
4.558041,-0.798589325,6.47179184,6.6554599,9.31756304
4.568074,-0.637075195,6.374045105,6.591542816,9.191449967
4.578107,-0.557740173,6.275699615,6.521189117,9.067600966
4.588139,-0.575104065,6.212980042,6.455176392,8.97781532
4.598172,-0.515827332,6.09727066,6.407725067,8.860120083
4.608205417,-0.432450714,5.912255402,6.342760162,8.681727019
4.618238417,-0.426313477,5.757776642,6.294111328,8.541052186
4.628271417,-0.563128967,5.702691193,6.215075684,8.453695454
4.638304417,-0.737067261,5.792205048,6.117478638,8.456740054
4.648336417,-0.840951233,5.913303223,6.190077667,8.601826289
4.658369417,-0.839903412,5.883066101,6.255042572,8.627946573
4.668402417,-0.850082245,5.777236176,6.380032654,8.648925616
4.678435417,-0.946032715,5.688770142,6.536457367,8.716786021
4.688468417,-1.095272369,5.683231659,6.712042236,8.862858153
4.698501417,-1.16068634,5.682782593,7.110214233,9.175857302
4.708533417,-1.169517975,5.75912384,7.445067902,9.48495207
4.718566417,-1.251397705,5.889951782,7.674241333,9.754563458
4.728599417,-1.325044556,5.969286804,7.939489746,10.02115889
4.738632417,-1.2660672,6.026018829,8.211324463,10.26360943
4.748665417,-1.236428833,6.059399414,8.388406219,10.4216331
4.758698417,-1.221310272,6.094875641,8.52641922,10.55172652
4.768731417,-1.240620117,5.988147583,8.762478333,10.68541418
4.778763417,-1.23912323,5.746400299,8.877289581,10.64719743
4.788796417,-1.301992493,5.554948425,8.795110474,10.48363509
4.798829417,-1.379980316,5.493875427,8.662037201,10.34977784
4.808862417,-1.497186584,5.521567841,8.531358948,10.27196985
4.818895417,-1.638193359,5.613027649,8.393196259,10.22914954
4.828928417,-1.712139587,5.691165161,8.411907349,10.29956155
4.838960417,-1.658251648,5.646108856,8.497379608,10.33604392
4.848993417,-1.542392578,5.575306091,8.632249146,10.39128184
4.859026417,-1.551972656,5.65733551,8.777447205,10.55735022
4.869059417,-1.568887482,5.819747772,8.893455963,10.74357627
4.879092417,-1.508862305,5.9826091,8.973988495,10.89039699
4.889125417,-1.453926544,6.065836029,9.000782776,10.9509068
4.899157417,-1.42518631,6.075266418,9.052575073,10.99495946
4.909190417,-1.442550201,6.083499298,9.03072052,10.98379843
4.919223417,-1.574725342,6.141129456,9.03655838,11.03868734
4.929256417,-1.608554993,6.158044281,9.124874725,11.12529987
4.939289417,-1.61469223,6.130950623,9.303004303,11.25796054
4.949322417,-1.650916901,6.13005249,9.516909485,11.44004529
4.959354417,-1.633553009,6.135141907,9.569749603,11.48427486
4.969387417,-1.650916901,6.098917236,9.543853455,11.44584889
4.979420417,-1.706601105,6.002817078,9.484127655,11.3531924
4.989453417,-1.726509705,5.84220108,9.404193878,11.20495478
4.999486417,-1.829645233,5.657036133,9.178612976,10.93602284
5.009519417,-1.910926208,5.474565582,8.842711487,10.57431103
5.019551417,-1.820214844,5.243446198,8.480913849,10.1357195
5.029584417,-1.685944061,5.018164673,8.225095825,9.781440865
5.039617417,-1.678459625,4.914280701,8.071964264,9.598124223
5.049650417,-1.671873322,4.868925018,8.071365509,9.573324
5.059683417,-1.533860321,4.803511047,8.19291275,9.620304839
5.069716417,-1.503772888,4.866529999,8.363557892,9.792525095
5.079748417,-1.406325531,4.911586304,8.36146225,9.798749026
5.089781417,-1.249900818,4.753365326,8.366252289,9.703139252
5.099814417,-1.341959381,4.655468903,8.454868011,9.744692852
5.109847417,-1.502276001,4.717589722,8.36730011,9.722355532
5.119880417,-1.678759003,4.768783264,8.201594696,9.634608511
5.129913417,-1.947300568,4.74124054,8.195457458,9.666274583
5.139945417,-1.982926483,4.661905518,8.175997925,9.618331589
5.149978417,-1.715432739,4.461921387,8.124355316,9.42637795
5.160011417,-1.196761322,4.168381805,8.227041779,9.300100051
5.170044417,-0.701441345,4.08126297,8.347241821,9.318002652
5.180077417,-0.793948975,4.338128815,8.412655792,9.498552209
5.190110417,-1.231938171,4.552632751,8.425229645,9.65549746
5.200142417,-1.694626007,4.67687439,8.439150696,9.796130656
5.210175417,-2.007625122,4.774172058,8.346493378,9.822791313
5.220208417,-2.074835358,4.812791748,8.124654694,9.668398009
5.230241417,-1.963616638,4.796625366,7.813900909,9.376590672
5.240274417,-1.826651459,4.738546143,7.617658997,9.155282829
5.250307417,-1.744921417,4.590054932,7.582332458,9.033555255
5.260339417,-1.714534607,4.504133606,7.643106079,9.035702463
5.270372417,-1.669478302,4.514611816,7.675289154,9.059742891
5.280405417,-1.647174683,4.582271118,7.720345459,9.127657259
5.290438417,-1.589544525,4.691244507,7.728278961,9.17936395
5.300471417,-1.522184601,4.685107269,7.770640869,9.200550831
5.310504417,-1.586251373,4.716092834,7.79039978,9.243811648
5.320536417,-1.670077057,4.829407196,7.70028717,9.241577449
5.330569417,-1.752705231,4.866080933,7.582631836,9.178617806
5.340602417,-1.852996674,4.743036804,7.57394989,9.126593655
5.350635417,-1.932631073,4.573289795,7.582931213,9.063712716
5.360668417,-1.928739166,4.466112671,7.477550354,8.920759859
5.370701417,-1.893712006,4.418511658,7.531438293,8.93487287
5.380734417,-1.661844177,4.274960175,7.56811203,8.849481921
5.390766417,-1.400038605,4.163591766,7.528893585,8.716641733
5.400799417,-1.441652069,4.264481964,7.535479889,8.777677612
5.410832417,-1.627415771,4.428540802,7.53652771,8.891552488
5.420865417,-1.845512238,4.475842438,7.672445068,9.072237556
5.430898417,-2.017354889,4.415368195,7.84428772,9.224860263
5.440931417,-2.176174622,4.352798309,8.029602356,9.389201409
5.450963417,-2.281256104,4.461622009,8.109386444,9.532698929
5.460996417,-2.223625946,4.462071075,8.217312012,9.611389459
5.471029417,-2.041903839,4.326303406,8.478668518,9.735198626
5.481062417,-1.935624847,4.400249634,8.63868576,9.886138379
5.491095417,-2.000140686,4.671485596,8.77445343,10.13974228
5.501128417,-2.043101349,4.824467468,8.947942657,10.36896462
5.511160417,-2.012415161,4.83719101,9.096733246,10.49756102
5.521193417,-1.981878662,4.960833893,9.199719086,10.63825865
5.531226417,-1.99505127,5.115761719,9.163494415,10.68273736
5.541259417,-2.03127594,5.218897247,9.143136749,10.72193639
5.551292417,-1.984123993,5.300028534,9.231004028,10.82767223
5.561325417,-1.845811615,5.369334412,9.296417999,10.89312444
5.571357417,-1.653461609,5.457201691,9.432185669,11.02184704
5.581390417,-1.486408997,5.578898621,9.640552368,11.23716029
5.591423417,-1.302441559,5.716911621,9.711504822,11.34428307
5.601456417,-1.113085327,5.782624969,9.713001709,11.35870207
5.611489125,-0.909658356,5.75328598,9.696835327,11.31178117
5.621522125,-0.806822205,5.708379364,9.591604156,11.19086356
5.631555125,-0.878822479,5.699248352,9.392667847,11.02161377
5.641587125,-1.067430267,5.634732513,9.163644104,10.81027248
5.651620125,-1.241817627,5.546266479,8.943901062,10.59700661
5.661653125,-1.439107361,5.489384766,8.77684845,10.45167182
5.671686125,-1.573976898,5.445226593,8.771759033,10.44373748
5.681719125,-1.614093475,5.396278381,8.849896545,10.49027106
5.691752125,-1.608554993,5.380860443,8.873547363,10.50147376
5.701784125,-1.634451141,5.344336395,8.926088104,10.53130623
5.711817125,-1.675316162,5.267246704,8.921298065,10.49476685
5.721850125,-1.715432739,5.116659851,8.881331177,10.39235108
5.731883125,-1.7703685,4.961881714,8.753796387,10.21682074
5.741916125,-1.880240021,4.836741943,8.676257629,10.10973895
5.751949125,-1.92709259,4.658312988,8.721912689,10.07399259
5.761981125,-1.91197403,4.565505981,8.709189148,10.01745802
5.772014125,-1.887425079,4.626279602,8.632548523,9.974253375
5.782047125,-1.853894806,4.672832794,8.698860626,10.04701291
5.792080125,-1.872755585,4.623585205,8.931776276,10.23041451
5.802113125,-1.887574768,4.520150299,9.113498383,10.34652357
5.812146125,-1.869911499,4.471202087,9.068741455,10.28252346
5.822179125,-1.854343872,4.405039673,8.886719971,10.09042901
5.832211125,-1.845362549,4.279450836,8.765921173,9.927760896
5.842244125,-1.709744568,4.113446045,8.562344513,9.651808556
5.852277125,-1.632804565,3.912114716,8.374934235,9.3867042
5.862310125,-1.653611298,3.755240936,8.293952637,9.253427211
5.872343125,-1.683099976,3.721411285,8.206235046,9.166461756
5.882376125,-1.743274841,3.766766968,8.207282867,9.197120888
5.892409125,-1.751807098,3.784280548,8.257727966,9.250928523
5.902441125,-1.725312195,3.804039459,8.284671936,9.278103657
5.912474125,-1.6814534,3.838168488,8.264913025,9.266477766
5.922507125,-1.619931335,3.864663391,8.259823608,9.261991508
5.932540125,-1.594933319,3.897894287,8.346194,9.34860131
5.942573125,-1.581611023,3.911366272,8.392447815,9.39326673
5.952606125,-1.564995575,3.919599152,8.414452057,9.413579132
5.962638125,-1.520837402,3.955973511,8.343798981,9.358507053
5.972671125,-1.49883316,3.999832306,8.239915009,9.281236915
5.982704125,-1.470991058,4.025279388,8.183332672,9.237619957
5.992737125,-1.407073975,4.083208923,8.107739868,9.18628859
6.002770125,-1.271455994,4.172124023,8.111332397,9.209610875
6.012803125,-1.192420349,4.270469513,8.299790497,9.409851138
6.022836125,-1.170266418,4.410727844,8.494984589,9.643070401
6.032868125,-1.144519958,4.532724152,8.644822998,9.827943775
6.042901125,-1.131047974,4.576433258,8.863518219,10.03917158
6.052934125,-1.15484848,4.662055206,8.945547638,10.15338644
6.062967125,-1.139131165,4.774770813,8.831634521,10.10414887
6.073000125,-1.056053925,4.7762677,8.61413681,9.906126186
6.083033125,-1.024469604,4.766837311,8.467441864,9.770867292
6.093065125,-1.081351318,4.843178558,8.401129761,9.757288582
6.103098125,-1.110839996,4.946912842,8.275540924,9.705178502
6.113131125,-1.179696808,5.010979614,8.220156097,9.699101377
6.123164125,-1.231189728,5.047952728,8.188571777,9.697956622
6.133197125,-1.274449768,5.074447632,8.133486328,9.670979311
6.143230125,-1.318757629,5.123545532,8.070018311,9.649613258
6.153263125,-1.330283661,5.115462341,8.107739868,9.678484145
6.163295125,-1.272803192,5.106780396,8.196804657,9.740987658
6.173328125,-1.175505524,5.094954987,8.2280896,9.748940353
6.183361125,-0.995429993,5.075645142,8.231682129,9.721812853
6.193394125,-0.925974426,5.089416504,8.255931702,9.742689426
6.203427125,-0.990190888,5.079087982,8.278834076,9.763027521
6.213460125,-1.051114197,5.033283234,8.240214386,9.712873637
6.223493125,-1.108444977,4.980443115,8.218509521,9.673539303
6.233525125,-1.181044006,4.961282959,8.224048004,9.676991222
6.243558125,-1.215173035,4.935835876,8.232580261,9.675458597
6.253591125,-1.255439301,4.90260498,8.344397736,9.759130955
6.263624125,-1.283281403,4.95993576,8.461753693,9.891867845
6.273657125,-1.303938446,5.0735495,8.566685486,10.04137741
6.283690125,-1.305135956,5.093458099,8.656648407,10.12838866
6.293722125,-1.308878174,5.029241638,8.775351563,10.19868759
6.303755125,-1.322649536,5.002447357,8.852291565,10.25363093
6.313788125,-1.341061249,5.014123077,8.77445343,10.19465098
6.323821125,-1.35962265,4.996160431,8.666078796,10.09510349
6.333854125,-1.376537476,4.911735992,8.680149536,10.06801876
6.343887125,-1.351988525,4.830904083,8.677455139,10.02315993
6.353920125,-1.288670197,4.802912292,8.610544281,9.94334502
6.363952125,-1.228195953,4.813540192,8.523126068,9.865207167
6.373985125,-1.152004395,4.78330307,8.654852142,9.955579742
6.384018125,-1.144969025,4.831203461,8.839717712,10.13864341
6.394051125,-1.237776031,4.962779846,8.824000397,10.19922822
6.404084125,-1.292711792,4.971162415,8.87863678,10.25737542
6.414117125,-1.234183502,4.893623657,8.948242035,10.27335373
6.424150125,-1.047521667,4.839586029,8.826694794,10.12074284
6.434182125,-0.848884735,4.70606369,8.586444397,9.828258652
6.444215125,-0.658929749,4.542902985,8.413404236,9.584233239
6.454248125,-0.426313477,4.314627686,8.200397186,9.276005027
6.464281125,-0.257314911,4.216731262,7.955805817,9.007878757
6.474314125,-0.247734833,4.243974609,7.804021454,8.886812921
6.484347125,-0.319884796,4.302951965,7.836653595,8.945996952
6.494379125,-0.450113983,4.383484497,7.87587204,9.024793589
6.504412125,-0.647254028,4.518054657,7.954907684,9.171276461
6.514445125,-0.793050842,4.635560303,8.088729401,9.356542752
6.524478125,-0.916843414,4.762047272,8.234975281,9.556804588
6.534511125,-1.13613739,4.97520401,8.279283142,9.725738659
6.544544125,-1.357976074,5.146896973,8.269703064,9.83476671
6.554577125,-1.566941528,5.238057404,8.292306061,9.932516847
6.564609125,-1.822011108,5.338797913,8.330476685,10.06078175
6.574642125,-2.022893372,5.558540955,8.256231079,10.15651647
6.584675125,-2.149080963,5.69835022,8.070018311,10.11014044
6.594708125,-2.23140976,5.732628937,8.002957764,10.09403571
6.604741125,-2.266885986,5.754633179,7.946824493,10.07008414
6.614774,-2.322121124,5.805677032,7.924520874,10.09436295
6.624807,-2.348466339,5.906118164,8.036787415,10.24633973
6.634839,-2.294877777,5.991889801,8.205486603,10.41629578
6.644872,-2.159559174,5.998176727,8.350534973,10.50586761
6.654905,-1.960772552,5.925577698,8.428373108,10.48782977
6.664938,-1.852397919,5.856122131,8.448581085,10.44528922
6.674971,-1.794468384,5.825585632,8.370892639,10.35516337
6.685004,-1.777852936,5.783074036,8.234077148,10.21786342
6.695037,-1.807042236,5.691913605,8.14965271,10.10347076
6.705069,-1.78668457,5.558990021,8.034841461,9.932436212
6.715102,-1.816322937,5.376669159,7.858508148,9.693490113
6.725135,-1.815574493,5.18581604,7.54940094,9.337154454
6.735168,-1.745220795,5.039719849,7.264094238,9.011749934
6.745201,-1.701062622,4.903054047,7.209607544,8.883242312
6.755234,-1.719624023,4.811893616,7.440876617,9.02652047
6.765266,-1.872456207,5.050497437,7.738607483,9.428661749
6.775299,-1.965562592,5.302124176,7.846832428,9.672059565
6.785332,-2.014361115,5.309758301,8.150700531,9.934037601
6.795365,-2.01840271,5.300327911,8.337212677,10.0834786
6.805398,-1.949096832,5.355263672,8.385412445,10.13868677
6.815431,-1.856589203,5.3402948,8.548273773,10.24883684
6.825464,-1.583856354,5.307213593,8.600664825,10.22968976
6.835496,-1.272803192,5.214556274,8.713230743,10.23386609
6.845529,-1.053658905,5.09450592,8.997489624,10.39321929
6.855562,-0.938248901,4.837490387,9.402547302,10.61553202
6.865595,-1.072819061,4.876110077,9.756860504,10.96009658
6.875628,-1.238823853,5.077890472,9.876611481,11.17439531
6.885661,-1.473535767,5.11680954,10.20787262,11.51319725
6.895693,-1.498533783,4.959636383,10.56996964,11.77148481
6.905726,-1.19002533,4.661456451,10.62550415,11.66390479
6.915759,-0.79454773,4.398004303,10.52072205,11.43063167
6.925792,-0.646804962,4.269721069,10.15039215,11.03083567
6.935825,-1.091979218,5.258265381,7.653434601,9.349697033
6.945858,1.212328949,5.280119934,9.553134155,10.98233947
6.955891,4.25445282,3.676205292,11.37364838,12.68758178
6.965923,3.364403687,4.365222473,11.87690186,13.09332567
6.975956,2.024539948,5.053940277,12.15457443,13.31821136
6.985989,0.1685495,5.475314026,11.67167862,12.89323677
6.996022,-1.598525848,5.580994263,11.15510284,12.57533703
7.006055,-1.877096558,4.944218445,11.17860397,12.36648593
7.016088,-1.298549652,3.859274597,10.90287735,11.63842627
7.02612,-0.818348236,3.457510071,10.53269714,11.1158346
7.036153,-0.578397217,4.007466431,10.19784348,10.97225328
7.046186,-0.552501068,4.828509064,9.905351715,11.03339249
7.056219,-0.626896362,5.787415009,9.646539917,11.26689416
7.066252,-0.896485748,6.731352081,9.411828003,11.60591633
7.076285,-1.444795532,7.148833923,9.454489288,11.94071306
7.086318,-1.90957901,6.991960144,9.533075867,11.97553899
7.09635,-2.072739716,6.532266083,9.272467804,11.53019554
7.106383,-2.258204041,6.00955307,8.991352386,11.04801481
7.116416,-2.655328217,5.848338318,8.600066071,10.73382343
7.126449,-3.385958862,5.996230774,7.998766479,10.55460876
7.136482,-4.351750488,6.533164215,7.249574432,10.6853309
7.146515,-5.228327637,6.871760101,6.711443481,10.93617714
7.156548,-5.955066376,6.419251099,6.687193909,11.01762963
7.16658,-7.179071045,4.993316345,7.125183105,11.28009324
7.176613,-9.152267761,3.236868896,7.120991821,12.03951203
7.186646,-11.21976837,2.486030273,6.65081955,13.27768615
7.196679,-13.49922821,3.00949173,5.677543488,14.95060878
7.206712,-14.94746658,4.065246277,5.432353363,16.41534184
7.216745,-16.0991716,4.548890533,6.212081909,17.84560711
7.226777,-17.1489386,4.233945465,7.696544952,19.26782794
7.23681,-17.7740387,4.616549835,8.510103149,20.23983299
7.246843,-16.7043631,5.718558197,8.679550781,19.67415198
7.256876,-15.29145126,6.368955688,8.931177521,18.81908633
7.266909,-13.25733124,6.815926208,9.34312088,17.59282778
7.276942,-10.30951126,7.522756348,9.31617691,15.80091889
7.286974,-8.343649292,8.278534698,9.516759796,15.12346975
7.297007,-7.436236267,9.066496124,9.598938904,15.15383086
7.30704,-6.061644745,9.434730377,9.056167603,14.41429311
7.317073,-4.127067719,8.942553864,8.433013458,12.96601996
7.327106,-2.01376236,7.6149646,8.804091797,11.8133381
7.337139,0.325123901,6.302344208,9.393266602,11.31630264
7.347172,2.620001678,5.122497711,9.33848053,10.96866492
7.357204,4.524042206,4.043242035,8.921447754,10.7892073
7.367237,5.75448349,3.232827301,8.321495361,10.62132467
7.37727,6.222260742,2.687361603,7.402556305,10.03674653
7.387303,6.445596313,2.464026031,6.419700165,9.424950203
7.397336,6.672674103,2.335892487,5.341342621,8.860638486
7.407369,6.881190491,2.300865326,4.473746796,8.52403509
7.417401,6.733298035,2.553689575,3.703448639,8.097787642
7.427434,6.231242065,2.871778107,3.095413055,7.527089023
7.437467,5.416037292,3.455115051,3.126099243,7.144492736
7.4475,4.258644104,4.249513092,3.152145081,6.791938584
7.457533,3.303480377,4.537065125,3.212619324,6.466750766
7.467566,2.497107239,4.468956757,3.152145081,6.011916305
