sitution,time
walk,1:13:57:40
walk,1:13:57:50
walk,1:13:58:0
walk,1:13:58:10
walk,1:13:58:20
walk,1:13:58:30
walk,1:13:58:40
walk,1:13:58:50
walk,1:13:59:0
walk,1:13:59:10
walk,1:13:59:20
walk,1:13:59:30
walk,1:13:59:40
walk,1:13:59:50
walk,1:14:0:0
walk,1:14:0:10
walk,1:14:0:20
walk,1:14:0:30
walk,1:14:0:40
walk,1:14:0:50
walk,1:14:1:0
walk,1:14:1:10
walk,1:14:1:20
walk,1:14:1:30
walk,1:14:1:40
walk,1:14:1:50
walk,1:14:2:0
walk,1:14:2:10
walk,1:14:2:20
walk,1:14:2:30
walk,1:14:2:40
walk,1:14:2:50
walk,1:14:3:0
walk,1:14:3:10
walk,1:14:3:20
walk,1:14:3:30
walk,1:14:3:40
walk,1:14:3:50
walk,1:14:4:0
walk,1:14:4:10
walk,1:14:4:20
walk,1:14:4:30
walk,1:14:4:40
walk,1:14:4:50
walk,1:14:5:0
walk,1:14:5:10
walk,1:14:5:20
walk,1:14:5:30
walk,1:14:5:40
walk,1:14:5:50
walk,1:14:6:0
walk,1:14:6:10
walk,1:14:6:20
walk,1:14:6:30
walk,1:14:6:40
walk,1:14:6:50
walk,1:14:7:0
walk,1:14:7:10
walk,1:14:7:20
walk,1:14:7:30
walk,1:14:7:40
walk,1:14:7:50
walk,1:14:8:0
walk,1:14:8:10
walk,1:14:8:20
walk,1:14:8:30
walk,1:14:8:40
walk,1:14:8:50
walk,1:14:9:0
walk,1:14:9:10
walk,1:14:9:20
walk,1:14:9:30
walk,1:14:9:40
walk,1:14:9:50
walk,1:14:10:0
walk,1:14:10:10
walk,1:14:10:20
walk,1:14:10:30
walk,1:14:10:40
walk,1:14:10:50
walk,1:14:11:0
walk,1:14:11:10
walk,1:14:11:20
walk,1:14:11:30
walk,1:14:11:40
walk,1:14:11:50
walk,1:14:12:0
walk,1:14:12:10
walk,1:14:12:20
walk,1:14:12:30
walk,1:14:12:40
walk,1:14:12:50
walk,1:14:13:0
walk,1:14:13:10
walk,1:14:13:20
walk,1:14:13:30
walk,1:14:13:40
walk,1:14:13:50
walk,1:14:14:0
walk,1:14:14:10
walk,1:14:14:20
walk,1:14:14:30
walk,1:14:14:40
walk,1:14:14:50
walk,1:14:15:0
walk,1:14:15:10
walk,1:14:15:20
walk,1:14:15:30
walk,1:14:15:40
walk,1:14:15:50
walk,1:14:16:0
walk,1:14:16:10
walk,1:14:16:20
walk,1:14:16:30
walk,1:14:16:40
walk,1:14:16:50
walk,1:14:17:0
walk,1:14:17:10
walk,1:14:17:20
walk,1:14:17:30
walk,1:14:17:40
walk,1:14:17:50
walk,1:14:18:0
walk,1:14:18:10
walk,1:14:18:20
walk,1:14:18:30
walk,1:14:18:40
walk,1:14:18:50
walk,1:14:19:0
walk,1:14:19:10
walk,1:14:19:20
walk,1:14:19:30
walk,1:14:19:40
walk,1:14:19:50
walk,1:14:20:0
walk,1:14:20:10
walk,1:14:20:20
walk,1:14:20:30
walk,1:14:20:40
walk,1:14:20:50
walk,1:14:21:0
walk,1:14:21:10
walk,1:14:21:20
walk,1:14:21:30
walk,1:14:21:40
walk,1:14:21:50
walk,1:14:22:0
walk,1:14:22:10
walk,1:14:22:20
walk,1:14:22:30
walk,1:14:22:40
walk,1:14:22:50
walk,1:14:23:0
walk,1:14:23:10
walk,1:14:23:20
walk,1:14:23:30
walk,1:14:23:40
walk,1:14:23:50
walk,1:14:24:0
walk,1:14:24:10
walk,1:14:24:20
walk,1:14:24:30
walk,1:14:24:40
walk,1:14:24:50
walk,1:14:25:0
walk,1:14:25:10
walk,1:14:25:20
active,1:14:25:30
active,1:14:25:40
active,1:14:25:50
active,1:14:26:0
active,1:14:26:10
active,1:14:26:20
active,1:14:26:30
active,1:14:26:40
active,1:14:26:50
active,1:14:27:0
active,1:14:27:10
active,1:14:27:20
active,1:14:27:30
active,1:14:27:40
active,1:14:27:50
active,1:14:28:0
active,1:14:28:10
active,1:14:28:20
active,1:14:28:30
active,1:14:28:40
active,1:14:28:50
active,1:14:29:0
active,1:14:29:10
active,1:14:29:20
active,1:14:29:30
active,1:14:29:40
active,1:14:29:50
active,1:14:30:0
active,1:14:30:10
active,1:14:30:20
rest,1:14:30:30
rest,1:14:30:40
rest,1:14:30:50
rest,1:14:31:0
rest,1:14:31:10
rest,1:14:31:20
rest,1:14:31:30
rest,1:14:31:40
rest,1:14:31:50
rest,1:14:32:0
rest,1:14:32:10
rest,1:14:32:20
rest,1:14:32:30
rest,1:14:32:40
rest,1:14:32:50
rest,1:14:33:0
rest,1:14:33:10
rest,1:14:33:20
rest,1:14:33:30
rest,1:14:33:40
rest,1:14:33:50
rest,1:14:34:0
rest,1:14:34:10
rest,1:14:34:20
rest,1:14:34:30
rest,1:14:34:40
rest,1:14:34:50
rest,1:14:35:0
rest,1:14:35:10
rest,1:14:35:20
rest,1:14:35:30
rest,1:14:35:40
rest,1:14:35:50
rest,1:14:36:0
rest,1:14:36:10
rest,1:14:36:20
rest,1:14:36:30
rest,1:14:36:40
rest,1:14:36:50
rest,1:14:37:0
rest,1:14:37:10
rest,1:14:37:20
rest,1:14:37:30
rest,1:14:37:40
rest,1:14:37:50
rest,1:14:38:0
rest,1:14:38:10
rest,1:14:38:20
rest,1:14:38:30
rest,1:14:38:40
rest,1:14:38:50
rest,1:14:39:0
rest,1:14:39:10
rest,1:14:39:20
rest,1:14:39:30
rest,1:14:39:40
rest,1:14:39:50
rest,1:14:40:0
rest,1:14:40:10
rest,1:14:40:20
rest,1:14:40:30
rest,1:14:40:40
rest,1:14:40:50
rest,1:14:41:0
rest,1:14:41:10
rest,1:14:41:20
rest,1:14:41:30
rest,1:14:41:40
rest,1:14:41:50
rest,1:14:42:0
rest,1:14:42:10
rest,1:14:42:20
rest,1:14:42:30
rest,1:14:42:40
rest,1:14:42:50
rest,1:14:43:0
rest,1:14:43:10
rest,1:14:43:20
rest,1:14:43:30
rest,1:14:43:40
rest,1:14:43:50
rest,1:14:44:0
rest,1:14:44:10
rest,1:14:44:20
rest,1:14:44:30
rest,1:14:44:40
rest,1:14:44:50
rest,1:14:45:0
rest,1:14:45:10
rest,1:14:45:20
rest,1:14:45:30
rest,1:14:45:40
rest,1:14:45:50
rest,1:14:46:0
rest,1:14:46:10
rest,1:14:46:20
rest,1:14:46:30
rest,1:14:46:40
rest,1:14:46:50
rest,1:14:47:0
rest,1:14:47:10
rest,1:14:47:20
rest,1:14:47:30
rest,1:14:47:40
rest,1:14:47:50
rest,1:14:48:0
rest,1:14:48:10
rest,1:14:48:20
rest,1:14:48:30
rest,1:14:48:40
rest,1:14:48:50
rest,1:14:49:0
rest,1:14:49:10
rest,1:14:49:20
rest,1:14:49:30
rest,1:14:49:40
rest,1:14:49:50
rest,1:14:50:0
rest,1:14:50:10
rest,1:14:50:20
rest,1:14:50:30
rest,1:14:50:40
rest,1:14:50:50
rest,1:14:51:0
rest,1:14:51:10
rest,1:14:51:20
rest,1:14:51:30
rest,1:14:51:40
rest,1:14:51:50
rest,1:14:52:0
rest,1:14:52:10
rest,1:14:52:20
rest,1:14:52:30
rest,1:14:52:40
rest,1:14:52:50
rest,1:14:53:0
rest,1:14:53:10
rest,1:14:53:20
rest,1:14:53:30
rest,1:14:53:40
rest,1:14:53:50
rest,1:14:54:0
rest,1:14:54:10
rest,1:14:54:20
rest,1:14:54:30
rest,1:14:54:40
rest,1:14:54:50
rest,1:14:55:0
rest,1:14:55:10
rest,1:14:55:20
rest,1:14:55:30
rest,1:14:55:40
rest,1:14:55:50
rest,1:14:56:0
rest,1:14:56:10
rest,1:14:56:20
walk,1:14:56:30
walk,1:14:56:40
walk,1:14:56:50
walk,1:14:57:0
walk,1:14:57:10
walk,1:14:57:20
walk,1:14:57:30
walk,1:14:57:40
walk,1:14:57:50
walk,1:14:58:0
walk,1:14:58:10
walk,1:14:58:20
walk,1:14:58:30
walk,1:14:58:40
walk,1:14:58:50
walk,1:14:59:0
walk,1:14:59:10
walk,1:14:59:20
walk,1:14:59:30
walk,1:14:59:40
walk,1:14:59:50
walk,1:15:0:0
walk,1:15:0:10
walk,1:15:0:20
walk,1:15:0:30
walk,1:15:0:40
walk,1:15:0:50
walk,1:15:1:0
walk,1:15:1:10
walk,1:15:1:20
walk,1:15:1:30
walk,1:15:1:40
walk,1:15:1:50
walk,1:15:2:0
walk,1:15:2:10
walk,1:15:2:20
walk,1:15:2:30
walk,1:15:2:40
walk,1:15:2:50
walk,1:15:3:0
walk,1:15:3:10
walk,1:15:3:20
walk,1:15:3:30
walk,1:15:3:40
walk,1:15:3:50
walk,1:15:4:0
walk,1:15:4:10
walk,1:15:4:20
walk,1:15:4:30
walk,1:15:4:40
walk,1:15:4:50
walk,1:15:5:0
walk,1:15:5:10
walk,1:15:5:20
walk,1:15:5:30
walk,1:15:5:40
walk,1:15:5:50
walk,1:15:6:0
walk,1:15:6:10
walk,1:15:6:20
walk,1:15:6:30
walk,1:15:6:40
walk,1:15:6:50
walk,1:15:7:0
walk,1:15:7:10
walk,1:15:7:20
walk,1:15:7:30
walk,1:15:7:40
walk,1:15:7:50
walk,1:15:8:0
walk,1:15:8:10
walk,1:15:8:20
walk,1:15:8:30
walk,1:15:8:40
walk,1:15:8:50
walk,1:15:9:0
walk,1:15:9:10
walk,1:15:9:20
walk,1:15:9:30
walk,1:15:9:40
walk,1:15:9:50
walk,1:15:10:0
walk,1:15:10:10
walk,1:15:10:20
walk,1:15:10:30
walk,1:15:10:40
walk,1:15:10:50
walk,1:15:11:0
walk,1:15:11:10
walk,1:15:11:20
walk,1:15:11:30
walk,1:15:11:40
walk,1:15:11:50
walk,1:15:12:0
walk,1:15:12:10
walk,1:15:12:20
walk,1:15:12:30
walk,1:15:12:40
walk,1:15:12:50
walk,1:15:13:0
walk,1:15:13:10
walk,1:15:13:20
walk,1:15:13:30
walk,1:15:13:40
walk,1:15:13:50
walk,1:15:14:0
walk,1:15:14:10
walk,1:15:14:20
walk,1:15:14:30
walk,1:15:14:40
walk,1:15:14:50
walk,1:15:15:0
walk,1:15:15:10
walk,1:15:15:20
walk,1:15:15:30
walk,1:15:15:40
walk,1:15:15:50
walk,1:15:16:0
walk,1:15:16:10
walk,1:15:16:20
walk,1:15:16:30
walk,1:15:16:40
walk,1:15:16:50
walk,1:15:17:0
walk,1:15:17:10
walk,1:15:17:20
walk,1:15:17:30
walk,1:15:17:40
walk,1:15:17:50
walk,1:15:18:0
walk,1:15:18:10
walk,1:15:18:20
walk,1:15:18:30
walk,1:15:18:40
walk,1:15:18:50
walk,1:15:19:0
walk,1:15:19:10
rest,1:15:19:20
rest,1:15:19:30
rest,1:15:19:40
rest,1:15:19:50
rest,1:15:20:0
rest,1:15:20:10
rest,1:15:20:20
rest,1:15:20:30
rest,1:15:20:40
rest,1:15:20:50
rest,1:15:21:0
rest,1:15:21:10
rest,1:15:21:20
rest,1:15:21:30
rest,1:15:21:40
rest,1:15:21:50
rest,1:15:22:0
rest,1:15:22:10
rest,1:15:22:20
rest,1:15:22:30
rest,1:15:22:40
rest,1:15:22:50
rest,1:15:23:0
rest,1:15:23:10
rest,1:15:23:20
rest,1:15:23:30
rest,1:15:23:40
rest,1:15:23:50
rest,1:15:24:0
rest,1:15:24:10
rest,1:15:24:20
rest,1:15:24:30
rest,1:15:24:40
rest,1:15:24:50
rest,1:15:25:0
rest,1:15:25:10
rest,1:15:25:20
rest,1:15:25:30
rest,1:15:25:40
rest,1:15:25:50
rest,1:15:26:0
rest,1:15:26:10
rest,1:15:26:20
rest,1:15:26:30
rest,1:15:26:40
rest,1:15:26:50
rest,1:15:27:0
rest,1:15:27:10
rest,1:15:27:20
rest,1:15:27:30
rest,1:15:27:40
rest,1:15:27:50
rest,1:15:28:0
rest,1:15:28:10
rest,1:15:28:20
rest,1:15:28:30
rest,1:15:28:40
rest,1:15:28:50
rest,1:15:29:0
rest,1:15:29:10
rest,1:15:29:20
rest,1:15:29:30
rest,1:15:29:40
rest,1:15:29:50
rest,1:15:30:0
rest,1:15:30:10
rest,1:15:30:20
rest,1:15:30:30
rest,1:15:30:40
rest,1:15:30:50
rest,1:15:31:0
rest,1:15:31:10
rest,1:15:31:20
rest,1:15:31:30
rest,1:15:31:40
rest,1:15:31:50
rest,1:15:32:0
rest,1:15:32:10
rest,1:15:32:20
rest,1:15:32:30
rest,1:15:32:40
rest,1:15:32:50
rest,1:15:33:0
rest,1:15:33:10
rest,1:15:33:20
rest,1:15:33:30
rest,1:15:33:40
rest,1:15:33:50
rest,1:15:34:0
rest,1:15:34:10
rest,1:15:34:20
rest,1:15:34:30
rest,1:15:34:40
rest,1:15:34:50
rest,1:15:35:0
rest,1:15:35:10
rest,1:15:35:20
rest,1:15:35:30
rest,1:15:35:40
rest,1:15:35:50
rest,1:15:36:0
rest,1:15:36:10
rest,1:15:36:20
rest,1:15:36:30
rest,1:15:36:40
rest,1:15:36:50
rest,1:15:37:0
rest,1:15:37:10
rest,1:15:37:20
rest,1:15:37:30
rest,1:15:37:40
rest,1:15:37:50
rest,1:15:38:0
rest,1:15:38:10
rest,1:15:38:20
rest,1:15:38:30
rest,1:15:38:40
rest,1:15:38:50
rest,1:15:39:0
rest,1:15:39:10
rest,1:15:39:20
rest,1:15:39:30
rest,1:15:39:40
rest,1:15:39:50
rest,1:15:40:0
rest,1:15:40:10
rest,1:15:40:20
rest,1:15:40:30
rest,1:15:40:40
rest,1:15:40:50
rest,1:15:41:0
rest,1:15:41:10
rest,1:15:41:20
rest,1:15:41:30
rest,1:15:41:40
rest,1:15:41:50
rest,1:15:42:0
rest,1:15:42:10
rest,1:15:42:20
rest,1:15:42:30
rest,1:15:42:40
rest,1:15:42:50
rest,1:15:43:0
rest,1:15:43:10
rest,1:15:43:20
rest,1:15:43:30
rest,1:15:43:40
rest,1:15:43:50
rest,1:15:44:0
rest,1:15:44:10
rest,1:15:44:20
rest,1:15:44:30
rest,1:15:44:40
rest,1:15:44:50
rest,1:15:45:0
rest,1:15:45:10
rest,1:15:45:20
rest,1:15:45:30
rest,1:15:45:40
rest,1:15:45:50
rest,1:15:46:0
rest,1:15:46:10
rest,1:15:46:20
rest,1:15:46:30
rest,1:15:46:40
rest,1:15:46:50
rest,1:15:47:0
rest,1:15:47:10
rest,1:15:47:20
rest,1:15:47:30
rest,1:15:47:40
rest,1:15:47:50
rest,1:15:48:0
rest,1:15:48:10
rest,1:15:48:20
rest,1:15:48:30
rest,1:15:48:40
rest,1:15:48:50
rest,1:15:49:0
rest,1:15:49:10
rest,1:15:49:20
rest,1:15:49:30
rest,1:15:49:40
rest,1:15:49:50
rest,1:15:50:0
rest,1:15:50:10
rest,1:15:50:20
rest,1:15:50:30
rest,1:15:50:40
rest,1:15:50:50
rest,1:15:51:0
rest,1:15:51:10
rest,1:15:51:20
rest,1:15:51:30
rest,1:15:51:40
rest,1:15:51:50
rest,1:15:52:0
rest,1:15:52:10
rest,1:15:52:20
rest,1:15:52:30
rest,1:15:52:40
rest,1:15:52:50
rest,1:15:53:0
rest,1:15:53:10
rest,1:15:53:20
rest,1:15:53:30
rest,1:15:53:40
rest,1:15:53:50
rest,1:15:54:0
rest,1:15:54:10
rest,1:15:54:20
rest,1:15:54:30
rest,1:15:54:40
rest,1:15:54:50
rest,1:15:55:0
rest,1:15:55:10
rest,1:15:55:20
rest,1:15:55:30
rest,1:15:55:40
rest,1:15:55:50
rest,1:15:56:0
rest,1:15:56:10
rest,1:15:56:20
rest,1:15:56:30
rest,1:15:56:40
rest,1:15:56:50
rest,1:15:57:0
rest,1:15:57:10
rest,1:15:57:20
rest,1:15:57:30
rest,1:15:57:40
rest,1:15:57:50
rest,1:15:58:0
rest,1:15:58:10
rest,1:15:58:20
rest,1:15:58:30
rest,1:15:58:40
rest,1:15:58:50
rest,1:15:59:0
rest,1:15:59:10
rest,1:15:59:20
rest,1:15:59:30
rest,1:15:59:40
rest,1:15:59:50
rest,1:16:0:0
rest,1:16:0:10
rest,1:16:0:20
rest,1:16:0:30
rest,1:16:0:40
rest,1:16:0:50
rest,1:16:1:0
rest,1:16:1:10
rest,1:16:1:20
rest,1:16:1:30
rest,1:16:1:40
rest,1:16:1:50
rest,1:16:2:0
rest,1:16:2:10
rest,1:16:2:20
rest,1:16:2:30
rest,1:16:2:40
rest,1:16:2:50
rest,1:16:3:0
rest,1:16:3:10
rest,1:16:3:20
rest,1:16:3:30
rest,1:16:3:40
rest,1:16:3:50
rest,1:16:4:0
rest,1:16:4:10
rest,1:16:4:20
rest,1:16:4:30
rest,1:16:4:40
rest,1:16:4:50
rest,1:16:5:0
rest,1:16:5:10
rest,1:16:5:20
rest,1:16:5:30
rest,1:16:5:40
rest,1:16:5:50
rest,1:16:6:0
rest,1:16:6:10
rest,1:16:6:20
rest,1:16:6:30
rest,1:16:6:40
rest,1:16:6:50
rest,1:16:7:0
rest,1:16:7:10
rest,1:16:7:20
rest,1:16:7:30
rest,1:16:7:40
rest,1:16:7:50
rest,1:16:8:0
rest,1:16:8:10
rest,1:16:8:20
rest,1:16:8:30
rest,1:16:8:40
rest,1:16:8:50
rest,1:16:9:0
rest,1:16:9:10
rest,1:16:9:20
rest,1:16:9:30
rest,1:16:9:40
rest,1:16:9:50
rest,1:16:10:0
rest,1:16:10:10
rest,1:16:10:20
rest,1:16:10:30
rest,1:16:10:40
rest,1:16:10:50
rest,1:16:11:0
rest,1:16:11:10
rest,1:16:11:20
rest,1:16:11:30
rest,1:16:11:40
rest,1:16:11:50
rest,1:16:12:0
rest,1:16:12:10
rest,1:16:12:20
rest,1:16:12:30
rest,1:16:12:40
rest,1:16:12:50
rest,1:16:13:0
rest,1:16:13:10
rest,1:16:13:20
rest,1:16:13:30
rest,1:16:13:40
rest,1:16:13:50
rest,1:16:14:0
rest,1:16:14:10
rest,1:16:14:20
rest,1:16:14:30
rest,1:16:14:40
rest,1:16:14:50
rest,1:16:15:0
rest,1:16:15:10
rest,1:16:15:20
rest,1:16:15:30
rest,1:16:15:40
rest,1:16:15:50
rest,1:16:16:0
rest,1:16:16:10
rest,1:16:16:20
rest,1:16:16:30
rest,1:16:16:40
rest,1:16:16:50
rest,1:16:17:0
rest,1:16:17:10
rest,1:16:17:20
rest,1:16:17:30
rest,1:16:17:40
rest,1:16:17:50
rest,1:16:18:0
rest,1:16:18:10
rest,1:16:18:20
rest,1:16:18:30
rest,1:16:18:40
rest,1:16:18:50
rest,1:16:19:0
rest,1:16:19:10
rest,1:16:19:20
rest,1:16:19:30
rest,1:16:19:40
rest,1:16:19:50
rest,1:16:20:0
rest,1:16:20:10
rest,1:16:20:20
rest,1:16:20:30
rest,1:16:20:40
rest,1:16:20:50
rest,1:16:21:0
rest,1:16:21:10
rest,1:16:21:20
rest,1:16:21:30
rest,1:16:21:40
rest,1:16:21:50
rest,1:16:22:0
rest,1:16:22:10
rest,1:16:22:20
rest,1:16:22:30
rest,1:16:22:40
rest,1:16:22:50
rest,1:16:23:0
rest,1:16:23:10
rest,1:16:23:20
rest,1:16:23:30
rest,1:16:23:40
rest,1:16:23:50
rest,1:16:24:0
rest,1:16:24:10
rest,1:16:24:20
rest,1:16:24:30
rest,1:16:24:40
rest,1:16:24:50
rest,1:16:25:0
rest,1:16:25:10
rest,1:16:25:20
rest,1:16:25:30
rest,1:16:25:40
rest,1:16:25:50
rest,1:16:26:0
rest,1:16:26:10
rest,1:16:26:20
walk,1:16:26:30
walk,1:16:26:40
walk,1:16:26:50
walk,1:16:27:0
walk,1:16:27:10
walk,1:16:27:20
walk,1:16:27:30
walk,1:16:27:40
walk,1:16:27:50
walk,1:16:28:0
walk,1:16:28:10
walk,1:16:28:20
walk,1:16:28:30
walk,1:16:28:40
walk,1:16:28:50
walk,1:16:29:0
walk,1:16:29:10
walk,1:16:29:20
walk,1:16:29:30
walk,1:16:29:40
walk,1:16:29:50
walk,1:16:30:0
walk,1:16:30:10
walk,1:16:30:20
walk,1:16:30:30
walk,1:16:30:40
walk,1:16:30:50
walk,1:16:31:0
walk,1:16:31:10
walk,1:16:31:20
walk,1:16:31:30
walk,1:16:31:40
walk,1:16:31:50
active,1:16:32:0
active,1:16:32:10
active,1:16:32:20
active,1:16:32:30
active,1:16:32:40
active,1:16:32:50
active,1:16:33:0
active,1:16:33:10
active,1:16:33:20
active,1:16:33:30
active,1:16:33:40
active,1:16:33:50
active,1:16:34:0
active,1:16:34:10
active,1:16:34:20
active,1:16:34:30
active,1:16:34:40
active,1:16:34:50
active,1:16:35:0
active,1:16:35:10
active,1:16:35:20
active,1:16:35:30
active,1:16:35:40
active,1:16:35:50
active,1:16:36:0
active,1:16:36:10
active,1:16:36:20
active,1:16:36:30
walk,1:16:36:40
walk,1:16:36:50
walk,1:16:37:0
walk,1:16:37:10
walk,1:16:37:20
walk,1:16:37:30
walk,1:16:37:40
walk,1:16:37:50
walk,1:16:38:0
walk,1:16:38:10
walk,1:16:38:20
walk,1:16:38:30
walk,1:16:38:40
walk,1:16:38:50
walk,1:16:39:0
walk,1:16:39:10
walk,1:16:39:20
walk,1:16:39:30
walk,1:16:39:40
walk,1:16:39:50
walk,1:16:40:0
walk,1:16:40:10
walk,1:16:40:20
walk,1:16:40:30
walk,1:16:40:40
walk,1:16:40:50
walk,1:16:41:0
walk,1:16:41:10
walk,1:16:41:20
walk,1:16:41:30
walk,1:16:41:40
walk,1:16:41:50
walk,1:16:42:0
walk,1:16:42:10
walk,1:16:42:20
walk,1:16:42:30
walk,1:16:42:40
walk,1:16:42:50
walk,1:16:43:0
walk,1:16:43:10
walk,1:16:43:20
walk,1:16:43:30
walk,1:16:43:40
walk,1:16:43:50
walk,1:16:44:0
walk,1:16:44:10
walk,1:16:44:20
walk,1:16:44:30
walk,1:16:44:40
walk,1:16:44:50
walk,1:16:45:0
active,1:16:45:10
active,1:16:45:20
active,1:16:45:30
active,1:16:45:40
active,1:16:45:50
active,1:16:46:0
active,1:16:46:10
active,1:16:46:20
active,1:16:46:30
active,1:16:46:40
active,1:16:46:50
active,1:16:47:0
active,1:16:47:10
active,1:16:47:20
active,1:16:47:30
active,1:16:47:40
active,1:16:47:50
active,1:16:48:0
active,1:16:48:10
active,1:16:48:20
active,1:16:48:30
active,1:16:48:40
active,1:16:48:50
active,1:16:49:0
active,1:16:49:10
active,1:16:49:20
active,1:16:49:30
active,1:16:49:40
active,1:16:49:50
active,1:16:50:0
active,1:16:50:10
active,1:16:50:20
active,1:16:50:30
active,1:16:50:40
active,1:16:50:50
active,1:16:51:0
active,1:16:51:10
active,1:16:51:20
active,1:16:51:30
active,1:16:51:40
active,1:16:51:50
active,1:16:52:0
active,1:16:52:10
active,1:16:52:20
active,1:16:52:30
active,1:16:52:40
active,1:16:52:50
active,1:16:53:0
active,1:16:53:10
active,1:16:53:20
active,1:16:53:30
active,1:16:53:40
active,1:16:53:50
active,1:16:54:0
active,1:16:54:10
active,1:16:54:20
active,1:16:54:30
active,1:16:54:40
active,1:16:54:50
active,1:16:55:0
active,1:16:55:10
active,1:16:55:20
active,1:16:55:30
active,1:16:55:40
active,1:16:55:50
active,1:16:56:0
active,1:16:56:10
active,1:16:56:20
active,1:16:56:30
rest,1:16:56:40
rest,1:16:56:50
rest,1:16:57:0
rest,1:16:57:10
rest,1:16:57:20
rest,1:16:57:30
rest,1:16:57:40
rest,1:16:57:50
rest,1:16:58:0
rest,1:16:58:10
rest,1:16:58:20
rest,1:16:58:30
rest,1:16:58:40
rest,1:16:58:50
rest,1:16:59:0
rest,1:16:59:10
rest,1:16:59:20
rest,1:16:59:30
rest,1:16:59:40
rest,1:16:59:50
rest,1:17:0:0
walk,1:17:0:10
walk,1:17:0:20
walk,1:17:0:30
walk,1:17:0:40
walk,1:17:0:50
walk,1:17:1:0
walk,1:17:1:10
rest,1:17:1:20
rest,1:17:1:30
rest,1:17:1:40
rest,1:17:1:50
rest,1:17:2:0
rest,1:17:2:10
rest,1:17:2:20
rest,1:17:2:30
rest,1:17:2:40
rest,1:17:2:50
rest,1:17:3:0
rest,1:17:3:10
rest,1:17:3:20
rest,1:17:3:30
rest,1:17:3:40
rest,1:17:3:50
rest,1:17:4:0
rest,1:17:4:10
rest,1:17:4:20
rest,1:17:4:30
rest,1:17:4:40
rest,1:17:4:50
rest,1:17:5:0
rest,1:17:5:10
rest,1:17:5:20
rest,1:17:5:30
rest,1:17:5:40
rest,1:17:5:50
rest,1:17:6:0
rest,1:17:6:10
rest,1:17:6:20
rest,1:17:6:30
rest,1:17:6:40
rest,1:17:6:50
rest,1:17:7:0
rest,1:17:7:10
rest,1:17:7:20
rest,1:17:7:30
rest,1:17:7:40
rest,1:17:7:50
rest,1:17:8:0
rest,1:17:8:10
rest,1:17:8:20
rest,1:17:8:30
rest,1:17:8:40
rest,1:17:8:50
rest,1:17:9:0
rest,1:17:9:10
rest,1:17:9:20
rest,1:17:9:30
rest,1:17:9:40
rest,1:17:9:50
rest,1:17:10:0
rest,1:17:10:10
rest,1:17:10:20
rest,1:17:10:30
rest,1:17:10:40
rest,1:17:10:50
rest,1:17:11:0
rest,1:17:11:10
rest,1:17:11:20
rest,1:17:11:30
rest,1:17:11:40
rest,1:17:11:50
rest,1:17:12:0
rest,1:17:12:10
rest,1:17:12:20
rest,1:17:12:30
rest,1:17:12:40
rest,1:17:12:50
rest,1:17:13:0
rest,1:17:13:10
rest,1:17:13:20
rest,1:17:13:30
rest,1:17:13:40
walk,1:17:13:50
walk,1:17:14:0
walk,1:17:14:10
walk,1:17:14:20
walk,1:17:14:30
walk,1:17:14:40
walk,1:17:14:50
walk,1:17:15:0
walk,1:17:15:10
walk,1:17:15:20
walk,1:17:15:30
walk,1:17:15:40
walk,1:17:15:50
walk,1:17:16:0
walk,1:17:16:10
walk,1:17:16:20
walk,1:17:16:30
walk,1:17:16:40
walk,1:17:16:50
walk,1:17:17:0
walk,1:17:17:10
walk,1:17:17:20
walk,1:17:17:30
walk,1:17:17:40
walk,1:17:17:50
walk,1:17:18:0
walk,1:17:18:10
walk,1:17:18:20
walk,1:17:18:30
walk,1:17:18:40
walk,1:17:18:50
walk,1:17:19:0
walk,1:17:19:10
walk,1:17:19:20
walk,1:17:19:30
walk,1:17:19:40
walk,1:17:19:50
walk,1:17:20:0
walk,1:17:20:10
walk,1:17:20:20
walk,1:17:20:30
walk,1:17:20:40
walk,1:17:20:50
walk,1:17:21:0
walk,1:17:21:10
walk,1:17:21:20
walk,1:17:21:30
walk,1:17:21:40
walk,1:17:21:50
walk,1:17:22:0
walk,1:17:22:10
walk,1:17:22:20
walk,1:17:22:30
walk,1:17:22:40
walk,1:17:22:50
walk,1:17:23:0
walk,1:17:23:10
walk,1:17:23:20
walk,1:17:23:30
walk,1:17:23:40
walk,1:17:23:50
walk,1:17:24:0
walk,1:17:24:10
walk,1:17:24:20
walk,1:17:24:30
walk,1:17:24:40
walk,1:17:24:50
walk,1:17:25:0
walk,1:17:25:10
walk,1:17:25:20
walk,1:17:25:30
walk,1:17:25:40
walk,1:17:25:50
walk,1:17:26:0
walk,1:17:26:10
walk,1:17:26:20
walk,1:17:26:30
walk,1:17:26:40
walk,1:17:26:50
walk,1:17:27:0
walk,1:17:27:10
walk,1:17:27:20
walk,1:17:27:30
walk,1:17:27:40
walk,1:17:27:50
walk,1:17:28:0
walk,1:17:28:10
walk,1:17:28:20
walk,1:17:28:30
walk,1:17:28:40
walk,1:17:28:50
walk,1:17:29:0
walk,1:17:29:10
walk,1:17:29:20
walk,1:17:29:30
walk,1:17:29:40
walk,1:17:29:50
walk,1:17:30:0
walk,1:17:30:10
walk,1:17:30:20
walk,1:17:30:30
walk,1:17:30:40
walk,1:17:30:50
walk,1:17:31:0
walk,1:17:31:10
walk,1:17:31:20
